model,frame,coverage,n,rmse,mae,bias,mean_gain,total_gain,closer,material_win,material_loss,direction,alerts,alerted_big,false_alarm,missed_big,big_precision,big_recall
R9_FULL,flash2025+,common,19,0.1638271242938502,0.13239549655765354,0.0398422767095172,0.025499240284451725,0.48448556540458276,11,2,1,11,2,0,2,1,0.0,0.0
R9_FULL,big,common,23,0.6710742877935717,0.47606113106941467,0.0007855388815016216,0.1021997384958028,2.3505939854034645,16,9,2,17,7,7,0,16,1.0,0.30434782608695654
R9_FULL,big_ex_jan,common,19,0.7065802335235483,0.49063590002425816,0.08006482422848392,0.10410094208100498,1.9779178995390947,14,8,1,14,5,5,0,14,1.0,0.2631578947368421
R9_FULL,alerts,common,23,0.4184009317085991,0.3213253191257471,-0.048749773959070056,-0.056107927821399214,-1.2904823398921819,11,9,10,16,23,7,16,0,0.30434782608695654,1.0
TARGET_OWN,all,own,90,0.40894699246352967,0.256504568666051,-0.055265063412948595,-0.0031712353327176183,-0.28541117994458565,43,12,7,47,21,9,12,14,0.42857142857142855,0.391304347826087
TARGET_OWN,ex_jan,own,83,0.3913644294047555,0.24234336705694787,-0.024361737437213225,0.002234946196064217,0.18550053427333002,39,11,6,43,18,7,11,12,0.3888888888888889,0.3684210526315789
TARGET_OWN,2024+,own,31,0.19779760195832016,0.15646370408853486,0.01538708935463972,0.03063307010501351,0.9496251732554188,19,3,1,19,4,2,2,3,0.5,0.4
TARGET_OWN,flash2025+,own,19,0.16095971070391513,0.12737704784360537,0.051456001918903926,0.030517688998499878,0.5798360909714977,12,2,1,12,2,0,2,1,0.0,0.0
TARGET_OWN,big,own,23,0.6942075209903463,0.5119879118147503,-0.11193716427449946,0.06627295775046703,1.5242780282607415,13,8,2,13,9,9,0,14,1.0,0.391304347826087
TARGET_OWN,big_ex_jan,own,19,0.7379798916287745,0.536079164849397,-0.05180720730067224,0.05865767725586617,1.1144958678614572,11,7,2,11,7,7,0,12,1.0,0.3684210526315789
TARGET_OWN,alerts,own,21,0.4947428248512673,0.3445027981207057,-0.20003781489615302,0.007878154260246661,0.16544123946517988,12,9,5,16,21,9,12,0,0.42857142857142855,1.0
TARGET_OWN,all,common,90,0.40894699246352967,0.256504568666051,-0.055265063412948595,-0.0031712353327176183,-0.28541117994458565,43,12,7,47,21,9,12,14,0.42857142857142855,0.391304347826087
TARGET_OWN,ex_jan,common,83,0.3913644294047555,0.24234336705694787,-0.024361737437213225,0.002234946196064217,0.18550053427333002,39,11,6,43,18,7,11,12,0.3888888888888889,0.3684210526315789
TARGET_OWN,2024+,common,31,0.19779760195832016,0.15646370408853486,0.01538708935463972,0.03063307010501351,0.9496251732554188,19,3,1,19,4,2,2,3,0.5,0.4
TARGET_OWN,flash2025+,common,19,0.16095971070391513,0.12737704784360537,0.051456001918903926,0.030517688998499878,0.5798360909714977,12,2,1,12,2,0,2,1,0.0,0.0
TARGET_OWN,big,common,23,0.6942075209903463,0.5119879118147503,-0.11193716427449946,0.06627295775046703,1.5242780282607415,13,8,2,13,9,9,0,14,1.0,0.391304347826087
TARGET_OWN,big_ex_jan,common,19,0.7379798916287745,0.536079164849397,-0.05180720730067224,0.05865767725586617,1.1144958678614572,11,7,2,11,7,7,0,12,1.0,0.3684210526315789
TARGET_OWN,alerts,common,21,0.4947428248512673,0.3445027981207057,-0.20003781489615302,0.007878154260246661,0.16544123946517988,12,9,5,16,21,9,12,0,0.42857142857142855,1.0
POOL_SEPARATE,all,own,90,0.4072118113449148,0.25520180811366017,-0.05146424050005561,-0.0018684747803268383,-0.16816273022941544,44,12,7,49,23,9,14,14,0.391304347826087,0.391304347826087
POOL_SEPARATE,ex_jan,own,83,0.3891299960304015,0.24062203894247475,-0.019882628399487633,0.003956274310537298,0.32837076777459573,40,11,6,45,20,7,13,12,0.35,0.3684210526315789
POOL_SEPARATE,2024+,own,31,0.1974048673899467,0.1571664303733343,0.012764172532156637,0.029930343820214096,0.927840658426637,20,3,1,20,4,2,2,3,0.5,0.4
POOL_SEPARATE,flash2025+,own,19,0.16211145578254563,0.12935268881963954,0.04928230373335922,0.028542048022465755,0.5422989124268494,13,2,1,13,2,0,2,1,0.0,0.0
POOL_SEPARATE,big,own,23,0.6884967345727318,0.5030337845880473,-0.10290480086623537,0.07522708497716993,1.7302229544749084,14,8,2,14,9,9,0,14,1.0,0.391304347826087
POOL_SEPARATE,big_ex_jan,own,19,0.7310324862746422,0.5244336625763605,-0.040066998071009094,0.07030317952890255,1.3357604110491486,12,7,2,12,7,7,0,12,1.0,0.3684210526315789
POOL_SEPARATE,alerts,own,23,0.4716676216199248,0.3255688521053928,-0.17477457852450604,0.0005181044163464464,0.011916401575968266,12,9,6,17,23,9,14,0,0.391304347826087,1.0
POOL_SEPARATE,all,common,90,0.4072118113449148,0.25520180811366017,-0.05146424050005561,-0.0018684747803268383,-0.16816273022941544,44,12,7,49,23,9,14,14,0.391304347826087,0.391304347826087
POOL_SEPARATE,ex_jan,common,83,0.3891299960304015,0.24062203894247475,-0.019882628399487633,0.003956274310537298,0.32837076777459573,40,11,6,45,20,7,13,12,0.35,0.3684210526315789
POOL_SEPARATE,2024+,common,31,0.1974048673899467,0.1571664303733343,0.012764172532156637,0.029930343820214096,0.927840658426637,20,3,1,20,4,2,2,3,0.5,0.4
POOL_SEPARATE,flash2025+,common,19,0.16211145578254563,0.12935268881963954,0.04928230373335922,0.028542048022465755,0.5422989124268494,13,2,1,13,2,0,2,1,0.0,0.0
POOL_SEPARATE,big,common,23,0.6884967345727318,0.5030337845880473,-0.10290480086623537,0.07522708497716993,1.7302229544749084,14,8,2,14,9,9,0,14,1.0,0.391304347826087
POOL_SEPARATE,big_ex_jan,common,19,0.7310324862746422,0.5244336625763605,-0.040066998071009094,0.07030317952890255,1.3357604110491486,12,7,2,12,7,7,0,12,1.0,0.3684210526315789
POOL_SEPARATE,alerts,common,23,0.4716676216199248,0.3255688521053928,-0.17477457852450604,0.0005181044163464464,0.011916401575968266,12,9,6,17,23,9,14,0,0.391304347826087,1.0
POOL_12,all,own,90,0.40653324125153645,0.2546546696921442,-0.04790646391861234,-0.0013213363588108111,-0.118920272292973,42,12,7,47,21,8,13,15,0.38095238095238093,0.34782608695652173
POOL_12,ex_jan,own,83,0.3879109867895911,0.23979429648953784,-0.015609495048358756,0.004784016763474231,0.3970733913683612,38,11,6,43,18,6,12,13,0.3333333333333333,0.3157894736842105
POOL_12,2024+,own,31,0.19826379478810544,0.15666049074045246,0.011603340147469016,0.03043628345309591,0.9435247870459732,19,3,1,19,3,2,1,3,0.6666666666666666,0.4
POOL_12,flash2025+,own,19,0.16307410436839512,0.13009981247992233,0.0472869766164134,0.027794924362182935,0.5281035628814758,12,2,0,12,1,0,1,1,0.0,0.0
POOL_12,big,own,23,0.6854662911590619,0.49704274047641445,-0.09523430895445296,0.08121812908880305,1.8680169690424702,15,8,2,15,8,8,0,15,1.0,0.34782608695652173
POOL_12,big_ex_jan,own,19,0.7264521761190864,0.5161958513161949,-0.02979617105276786,0.07854099078906826,1.492278824992297,13,7,2,13,6,6,0,13,1.0,0.3157894736842105
POOL_12,alerts,own,21,0.4820392924095452,0.3311542097387587,-0.20031725134570974,-0.012106590691139597,-0.25423840451393154,10,7,6,15,21,8,13,0,0.38095238095238093,1.0
POOL_12,all,common,90,0.40653324125153645,0.2546546696921442,-0.04790646391861234,-0.0013213363588108111,-0.118920272292973,42,12,7,47,21,8,13,15,0.38095238095238093,0.34782608695652173
POOL_12,ex_jan,common,83,0.3879109867895911,0.23979429648953784,-0.015609495048358756,0.004784016763474231,0.3970733913683612,38,11,6,43,18,6,12,13,0.3333333333333333,0.3157894736842105
POOL_12,2024+,common,31,0.19826379478810544,0.15666049074045246,0.011603340147469016,0.03043628345309591,0.9435247870459732,19,3,1,19,3,2,1,3,0.6666666666666666,0.4
POOL_12,flash2025+,common,19,0.16307410436839512,0.13009981247992233,0.0472869766164134,0.027794924362182935,0.5281035628814758,12,2,0,12,1,0,1,1,0.0,0.0
POOL_12,big,common,23,0.6854662911590619,0.49704274047641445,-0.09523430895445296,0.08121812908880305,1.8680169690424702,15,8,2,15,8,8,0,15,1.0,0.34782608695652173
POOL_12,big_ex_jan,common,19,0.7264521761190864,0.5161958513161949,-0.02979617105276786,0.07854099078906826,1.492278824992297,13,7,2,13,6,6,0,13,1.0,0.3157894736842105
POOL_12,alerts,common,21,0.4820392924095452,0.3311542097387587,-0.20031725134570974,-0.012106590691139597,-0.25423840451393154,10,7,6,15,21,8,13,0,0.38095238095238093,1.0
POOL_48,all,own,90,0.40743080119601455,0.2542040399180284,-0.044707376096222134,-0.0008707065846951304,-0.07836359262256173,43,12,7,47,21,8,13,15,0.38095238095238093,0.34782608695652173
POOL_48,ex_jan,own,83,0.38733014674405,0.23808117960385117,-0.01091612244767563,0.006497133649160861,0.5392620928803514,39,11,6,43,18,6,12,13,0.3333333333333333,0.3157894736842105
POOL_48,2024+,own,31,0.20063388952503305,0.15691920868533907,0.008912222788492786,0.030177565508209287,0.9355045307544879,19,4,1,19,3,2,1,3,0.6666666666666666,0.4
POOL_48,flash2025+,own,19,0.1645178978696537,0.13179327354823242,0.04416059058890548,0.026101463293872838,0.49592780258358393,12,2,0,12,1,0,1,1,0.0,0.0
POOL_48,big,own,23,0.6838819189366468,0.4909495943547764,-0.08797846006624423,0.0873112752104411,2.0081593298401454,15,8,2,15,8,8,0,15,1.0,0.34782608695652173
POOL_48,big_ex_jan,own,19,0.7217408735831785,0.5048949951304104,-0.017087832570608356,0.08984184697485285,1.7069950925222042,13,7,2,13,6,6,0,13,1.0,0.3157894736842105
POOL_48,alerts,own,21,0.47537888493431535,0.32206284034446664,-0.1921900009488273,-0.0030152212968475125,-0.06331964723379777,11,7,6,15,21,8,13,0,0.38095238095238093,1.0
POOL_48,all,common,90,0.40743080119601455,0.2542040399180284,-0.044707376096222134,-0.0008707065846951304,-0.07836359262256173,43,12,7,47,21,8,13,15,0.38095238095238093,0.34782608695652173
POOL_48,ex_jan,common,83,0.38733014674405,0.23808117960385117,-0.01091612244767563,0.006497133649160861,0.5392620928803514,39,11,6,43,18,6,12,13,0.3333333333333333,0.3157894736842105
POOL_48,2024+,common,31,0.20063388952503305,0.15691920868533907,0.008912222788492786,0.030177565508209287,0.9355045307544879,19,4,1,19,3,2,1,3,0.6666666666666666,0.4
POOL_48,flash2025+,common,19,0.1645178978696537,0.13179327354823242,0.04416059058890548,0.026101463293872838,0.49592780258358393,12,2,0,12,1,0,1,1,0.0,0.0
POOL_48,big,common,23,0.6838819189366468,0.4909495943547764,-0.08797846006624423,0.0873112752104411,2.0081593298401454,15,8,2,15,8,8,0,15,1.0,0.34782608695652173
POOL_48,big_ex_jan,common,19,0.7217408735831785,0.5048949951304104,-0.017087832570608356,0.08984184697485285,1.7069950925222042,13,7,2,13,6,6,0,13,1.0,0.3157894736842105
POOL_48,alerts,common,21,0.47537888493431535,0.32206284034446664,-0.1921900009488273,-0.0030152212968475125,-0.06331964723379777,11,7,6,15,21,8,13,0,0.38095238095238093,1.0
CONSENSUS,all,own,90,0.3815174380753199,0.25333333333333335,-0.024444444444444456,0.0,0.0,0,0,0,0,0,0,0,23,,0.0
CONSENSUS,ex_jan,own,83,0.3800760862318244,0.24457831325301202,-0.008433734939759043,0.0,0.0,0,0,0,0,0,0,0,19,,0.0
CONSENSUS,2024+,own,31,0.2409657986707497,0.18709677419354834,0.04516129032258066,0.0,0.0,0,0,0,0,0,0,0,5,,0.0
CONSENSUS,flash2025+,own,19,0.19466570535691505,0.15789473684210525,0.042105263157894736,0.0,0.0,0,0,0,0,0,0,0,1,,0.0
CONSENSUS,big,own,23,0.6950132935857196,0.5782608695652175,-0.021739130434782657,0.0,0.0,0,0,0,0,0,0,0,23,,0.0
CONSENSUS,big_ex_jan,own,19,0.7287335806582179,0.5947368421052632,0.0263157894736842,0.0,0.0,0,0,0,0,0,0,0,19,,0.0
CONSENSUS,alerts,own,0,,,,,0.0,0,0,0,0,0,0,0,0,,
CONSENSUS,all,common,90,0.3815174380753199,0.25333333333333335,-0.024444444444444456,0.0,0.0,0,0,0,0,0,0,0,23,,0.0
CONSENSUS,ex_jan,common,83,0.3800760862318244,0.24457831325301202,-0.008433734939759043,0.0,0.0,0,0,0,0,0,0,0,19,,0.0
CONSENSUS,2024+,common,31,0.2409657986707497,0.18709677419354834,0.04516129032258066,0.0,0.0,0,0,0,0,0,0,0,5,,0.0
CONSENSUS,flash2025+,common,19,0.19466570535691505,0.15789473684210525,0.042105263157894736,0.0,0.0,0,0,0,0,0,0,0,1,,0.0
CONSENSUS,big,common,23,0.6950132935857196,0.5782608695652175,-0.021739130434782657,0.0,0.0,0,0,0,0,0,0,0,23,,0.0
CONSENSUS,big_ex_jan,common,19,0.7287335806582179,0.5947368421052632,0.0263157894736842,0.0,0.0,0,0,0,0,0,0,0,19,,0.0
CONSENSUS,alerts,common,0,,,,,0.0,0,0,0,0,0,0,0,0,,
R9_BASE,big_up,own,13,0.48467293441696296,0.4058619411715108,-0.4016553267778157,0.12490728959771999,1.6237947647703599,9,4,1,9,4,4,0,9,1.0,0.3076923076923077
R9_BASE,big_down,own,10,0.903891899695529,0.5869200129597334,0.4733033204901047,0.0530799870402666,0.530799870402666,7,3,2,8,3,3,0,7,1.0,0.3
R9_BASE,big_up,common,13,0.48467293441696296,0.4058619411715108,-0.4016553267778157,0.12490728959771999,1.6237947647703599,9,4,1,9,4,4,0,9,1.0,0.3076923076923077
R9_BASE,big_down,common,10,0.903891899695529,0.5869200129597334,0.4733033204901047,0.0530799870402666,0.530799870402666,7,3,2,8,3,3,0,7,1.0,0.3
R9_HALF,big_up,own,13,0.4677577075312076,0.397317023274991,-0.37440040676561803,0.13345220749423983,1.7348786974251178,8,6,0,8,4,4,0,9,1.0,0.3076923076923077
R9_HALF,big_down,own,10,0.8885224147019736,0.5860421614108406,0.4631995963485025,0.053957838589159424,0.5395783858915942,7,1,1,8,3,3,0,7,1.0,0.3
R9_HALF,big_up,common,13,0.4677577075312076,0.397317023274991,-0.37440040676561803,0.13345220749423983,1.7348786974251178,8,6,0,8,4,4,0,9,1.0,0.3076923076923077
R9_HALF,big_down,common,10,0.8885224147019736,0.5860421614108406,0.4631995963485025,0.053957838589159424,0.5395783858915942,7,1,1,8,3,3,0,7,1.0,0.3
R9_FULL,big_up,own,13,0.45643029453545586,0.3921356089213123,-0.3471454867534203,0.13863362184791855,1.8022370840229414,9,6,0,9,5,5,0,8,1.0,0.38461538461538464
R9_FULL,big_down,own,10,0.8746178659825982,0.5851643098619477,0.4530958722069,0.054835690138052305,0.5483569013805231,7,3,2,8,2,2,0,8,1.0,0.2
R9_FULL,big_up,common,13,0.45643029453545586,0.3921356089213123,-0.3471454867534203,0.13863362184791855,1.8022370840229414,9,6,0,9,5,5,0,8,1.0,0.38461538461538464
R9_FULL,big_down,common,10,0.8746178659825982,0.5851643098619477,0.4530958722069,0.054835690138052305,0.5483569013805231,7,3,2,8,2,2,0,8,1.0,0.2
TARGET_OWN,big_up,own,13,0.5714876197731675,0.5061799807579448,-0.5061799807579448,0.024589250011286035,0.31966025014671845,5,4,2,5,5,5,0,8,1.0,0.38461538461538464
TARGET_OWN,big_down,own,10,0.8269509414945919,0.5195382221885977,0.40057849715397936,0.1204617778114023,1.204617778114023,8,4,0,8,4,4,0,6,1.0,0.4
TARGET_OWN,big_up,common,13,0.5714876197731675,0.5061799807579448,-0.5061799807579448,0.024589250011286035,0.31966025014671845,5,4,2,5,5,5,0,8,1.0,0.38461538461538464
TARGET_OWN,big_down,common,10,0.8269509414945919,0.5195382221885977,0.40057849715397936,0.1204617778114023,1.204617778114023,8,4,0,8,4,4,0,6,1.0,0.4
POOL_SEPARATE,big_up,own,13,0.5583122788220859,0.49171623306770323,-0.49171623306770323,0.03905299770152753,0.5076889701198579,6,4,2,6,5,5,0,8,1.0,0.38461538461538464
POOL_SEPARATE,big_down,own,10,0.8276698932553122,0.517746601564495,0.402550060995673,0.12225339843550502,1.2225339843550502,8,4,0,8,4,4,0,6,1.0,0.4
POOL_SEPARATE,big_up,common,13,0.5583122788220859,0.49171623306770323,-0.49171623306770323,0.03905299770152753,0.5076889701198579,6,4,2,6,5,5,0,8,1.0,0.38461538461538464
POOL_SEPARATE,big_down,common,10,0.8276698932553122,0.517746601564495,0.402550060995673,0.12225339843550502,1.2225339843550502,8,4,0,8,4,4,0,6,1.0,0.4
POOL_12,big_up,own,13,0.5493031663593572,0.4821614924899754,-0.4821614924899754,0.048607738279255436,0.6319005976303207,7,4,2,7,5,5,0,8,1.0,0.38461538461538464
POOL_12,big_down,own,10,0.8297187019593973,0.5163883628587851,0.4077710296417263,0.12361163714121495,1.2361163714121495,8,4,0,8,3,3,0,7,1.0,0.3
POOL_12,big_up,common,13,0.5493031663593572,0.4821614924899754,-0.4821614924899754,0.048607738279255436,0.6319005976303207,7,4,2,7,5,5,0,8,1.0,0.38461538461538464
POOL_12,big_down,common,10,0.8297187019593973,0.5163883628587851,0.4077710296417263,0.12361163714121495,1.2361163714121495,8,4,0,8,3,3,0,7,1.0,0.3
POOL_48,big_up,own,13,0.5395743947330661,0.47188933980598,-0.47188933980598,0.058879890963250775,0.76543858252226,7,3,2,7,5,5,0,8,1.0,0.38461538461538464
POOL_48,big_down,own,10,0.8349937820873046,0.5157279252682115,0.41110568359541233,0.12427207473178851,1.2427207473178852,8,5,0,8,3,3,0,7,1.0,0.3
POOL_48,big_up,common,13,0.5395743947330661,0.47188933980598,-0.47188933980598,0.058879890963250775,0.76543858252226,7,3,2,7,5,5,0,8,1.0,0.38461538461538464
POOL_48,big_down,common,10,0.8349937820873046,0.5157279252682115,0.41110568359541233,0.12427207473178851,1.2427207473178852,8,5,0,8,3,3,0,7,1.0,0.3
CONSENSUS,big_up,own,13,0.548424316354801,0.5307692307692308,-0.5307692307692308,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,big_down,own,10,0.848528137423857,0.64,0.64,0.0,0.0,0,0,0,0,0,0,0,10,,0.0
CONSENSUS,big_up,common,13,0.548424316354801,0.5307692307692308,-0.5307692307692308,0.0,0.0,0,0,0,0,0,0,0,13,,0.0
CONSENSUS,big_down,common,10,0.848528137423857,0.64,0.64,0.0,0.0,0,0,0,0,0,0,0,10,,0.0
