model,origin,target,h,block,as_of_utc,weight_at_destination,monthly_forecast,monthly_actual,monthly_error,monthly_weighted_error,cumulative_log_forecast,cumulative_log_actual,cumulative_log_error,cumulative_weighted_forecast,cumulative_weighted_actual,cumulative_weighted_error,n_prediction_months,n_actual_months,component_path_status,annual_forecast,annual_actual,annual_oracle,annual_error,annual_block_error,annual_other_error,block_squared_error,other_squared_error,cross_term,headline_squared_error,oracle_mse_gain,annual_oracle_status
INDEPENDENT_BRIDGE,2019-03,2019-09,6,core,2019-04-09T21:59:00+00:00,0.5518118388714258,-0.4132593637717374,-0.9,0.48674063622826264,0.26858924553056535,0.9883717642424956,1.089461944611154,-0.10109018036865863,0.5473230610296375,0.6069930227585684,-0.059669961728930965,6,6,complete,,2.6515151515151705,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2020-03,12,core,2019-04-09T21:59:00+00:00,0.5518118388714258,0.11320731354723074,-0.3,0.4132073135472307,0.2280126875236192,2.560631221420802,2.9815465822045932,-0.42091536078379127,1.4164796373447555,1.6554355166142776,-0.2389558792695219,12,12,complete,,3.4418604651162905,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2019-09,6,food,2019-04-09T21:59:00+00:00,0.177627679,0.4167275258722236,-0.552995391705069,0.9697229175772926,0.1722496311223628,,0.27842245364049567,,,0.053943902691628465,,4,6,unavailable_prediction_or_actual,,2.6515151515151705,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2020-03,12,food,2019-04-09T21:59:00+00:00,0.177627679,-0.18941249469318633,0.8810572687224738,-1.0704697634156601,-0.19014505951520283,,6.215417526661047,,,1.1163497046329522,,10,12,unavailable_prediction_or_actual,,3.4418604651162905,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2019-09,6,fuel,2019-04-09T21:59:00+00:00,0.029072694,0.5468734029722588,-0.48076923076922906,1.027642633741488,0.029876339832120354,5.580991419368256,4.041949904289551,1.5390415150787047,0.16439013667550956,0.12099206249707267,0.043398074178436864,6,6,complete,,2.6515151515151705,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2020-03,12,fuel,2019-04-09T21:59:00+00:00,0.029072694,-0.542306325016606,-5.599214145383103,5.056907820366497,0.14701793364772214,1.756792243470523,-3.3762797686281494,5.133072012098673,0.054251470178574276,-0.08945867952742012,0.14371014970599444,12,12,complete,,3.4418604651162905,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2019-09,6,administered,2019-04-09T21:59:00+00:00,0.14934317112857418,0.1,0.2,-0.1,-0.014934317112857419,0.34983760409016473,0.7991014638228124,-0.4492638597326478,0.052270109895000964,0.11947453690285935,-0.06720442700785838,6,6,complete,,2.6515151515151705,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2020-03,12,administered,2019-04-09T21:59:00+00:00,0.14934317112857418,0.1,0.5,-0.4,-0.059737268451429675,2.0385989200819368,3.585519523790142,-1.5469206037082053,0.30615350081357706,0.537635416062867,-0.23148191524929,12,12,complete,,3.4418604651162905,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2019-09,6,alcohol_tobacco,2019-04-09T21:59:00+00:00,0.092144617,0.2824815536417502,0.4476275738585444,-0.1651460202167942,-0.015217316781950757,1.1766046264182655,-0.08908686558016793,1.265691491998434,0.10882494878776518,-0.005385500739154059,0.11421044952691925,6,6,complete,,2.6515151515151705,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-03,2020-03,12,alcohol_tobacco,2019-04-09T21:59:00+00:00,0.092144617,0.5070259413749834,1.3913043478260834,-0.8842784064511,-0.08148149508380693,3.337723928056633,3.757541217199423,-0.4198172891427895,0.31067640922601114,0.3599882362983138,-0.049311827072302666,12,12,complete,,3.4418604651162905,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2019-10,6,core,2019-05-12T21:59:00+00:00,0.5506152285898372,0.2560405243311977,0.6,-0.34395947566880225,-0.18938932532101813,0.62522034026013,1.288466985412155,-0.6632466451520251,0.3456785021485417,0.7157997971667884,-0.37012129501824664,6,6,complete,,2.735849056603792,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2020-04,12,core,2019-05-12T21:59:00+00:00,0.5506152285898372,0.2862393560757381,0.2,0.08623935607573807,0.04748470275908289,1.1772809882715696,2.782144721518153,-1.6048637332465838,0.6501842392829048,1.5417226400515442,-0.8915384007686394,12,12,complete,,3.159851301115256,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2019-10,6,food,2019-05-12T21:59:00+00:00,0.177627679,0.3760816785037424,0.8341056533827551,-0.4580239748790127,-0.08135773558411334,,1.7617516390842605,,,0.3176611941844204,,5,6,unavailable_prediction_or_actual,,2.735849056603792,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2020-04,12,food,2019-05-12T21:59:00+00:00,0.177627679,-0.11269222458738792,0.6113537117903967,-0.7240459363777846,-0.12861059916816756,,7.477593023079146,,,1.34050008574795,,11,12,unavailable_prediction_or_actual,,3.159851301115256,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2019-10,6,fuel,2019-05-12T21:59:00+00:00,0.029072694,0.9288164202613469,0.09661835748790981,0.8321980627734371,0.024194239626404927,5.0020707718727655,0.2899953699789818,4.712075401893783,0.1473537607982188,0.009733104354594325,0.1376206564436245,6,6,complete,,2.735849056603792,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2020-04,12,fuel,2019-05-12T21:59:00+00:00,0.029072694,1.514808756482089,-10.509885535900098,12.024694292382186,0.34959025760597384,1.7988171880973995,-18.3290079872085,20.1278251753059,0.05546687812214871,-0.5090772797721766,0.5645441578943253,12,12,complete,,3.159851301115256,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2019-10,6,administered,2019-05-12T21:59:00+00:00,0.15053978141016278,0.0,0.0,0.0,0.0,0.24988757078181142,0.6991514305144592,-0.4492638597326478,0.037634945352540694,0.10537784698711394,-0.06774290163457325,6,6,complete,,2.735849056603792,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2020-04,12,administered,2019-05-12T21:59:00+00:00,0.15053978141016278,0.1,-0.1,0.2,0.030107956282032555,2.0385989200819368,3.3855194571234355,-1.3469205370414987,0.3086065518908337,0.5118352567945534,-0.20322870490371975,12,12,complete,,3.159851301115256,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2019-10,6,alcohol_tobacco,2019-05-12T21:59:00+00:00,0.092144617,0.11621002199403706,0.0,0.11621002199403706,0.01070812796820212,0.6401543013285611,1.5267472130788262,-0.8865929117502649,0.059203517089695935,0.14230845349058727,-0.08310493640089134,6,6,complete,,2.735849056603792,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-04,2020-04,12,alcohol_tobacco,2019-05-12T21:59:00+00:00,0.092144617,0.6547269024545554,-1.1149228130360234,1.7696497154905788,0.16306369525803835,3.3795953867003643,4.252190631720548,-0.8725952450201839,0.3145550129278185,0.4049480549362881,-0.09039304200846962,12,12,complete,,3.159851301115256,,,,,,,,,,unavailable_prediction_or_actual
INDEPENDENT_BRIDGE,2019-05,2019-11,6,core,2019-06-10T21:59:00+00:00,0.5509025905852826,-0.0582904793846817,0.0,-0.0582904793846817,-0.03211237609947916,0.4824887274101203,1.188516952103802,-0.7060282246936814,0.26732421202589873,0.6610831087023392,-0.3937588966764404,6,6,complete,2.4698270028019205,3.116147308781873,2.870896681619719,-0.6463203059799527,-0.40106967881779854,-0.24525062716215418,0.16085688726701208,0.06014787012342996,0.19672518053157767,0.4177299379220197,0.3575820677985897,complete
INDEPENDENT_BRIDGE,2019-05,2020-05,12,core,2019-06-10T21:59:00+00:00,0.5509025905852826,0.10158185908513452,0.7,-0.5984181409148654,-0.32967010408322805,1.5893034750072688,3.3797560618523237,-1.7904525868450554,0.8780520435200357,1.8730688079899611,-0.995016764469925,12,12,complete,2.070281784682797,2.8624192059095166,3.083231416440985,-0.7921374212267196,-1.0129496317581879,0.22081221053146827,1.0260669564790483,0.04875803231979346,-0.4473432946911245,0.6274816941077174,0.5787236617879239,complete
INDEPENDENT_BRIDGE,2019-05,2019-11,6,food,2019-06-10T21:59:00+00:00,0.177627679,0.0994681154008692,1.194852941176472,-1.0953848257756027,-0.1945706642143397,1.2781684276866347,1.0041161499490623,0.27405227773757246,0.22782499026179728,0.18095896468109055,0.046866025580706766,6,6,complete,2.4698270028019205,3.116147308781873,2.421548424744653,-0.6463203059799527,0.04827857805726765,-0.6945988840372204,0.0023308210992316857,0.4824676097057519,-0.06706849288296389,0.4177299379220197,-0.06473767178373224,complete
INDEPENDENT_BRIDGE,2019-05,2020-05,12,food,2019-06-10T21:59:00+00:00,0.177627679,0.30837227621515473,0.607638888888884,-0.2992666126737292,-0.05315803381142651,3.0273746434993747,6.137986811656255,-3.110612168156881,0.5399896987385949,1.099492387060591,-0.5595026883219963,12,12,complete,2.070281784682797,2.8624192059095166,2.640151788908775,-0.7921374212267196,-0.5698700042259781,-0.22226741700074149,0.3247518217165163,0.04940280466018151,0.2533270677310196,0.6274816941077174,0.5780788894475358,complete
INDEPENDENT_BRIDGE,2019-05,2019-11,6,fuel,2019-06-10T21:59:00+00:00,0.029072694,0.020726800048553873,-0.579150579150578,0.5998773791991319,0.017440051482978326,2.3884602788679534,-2.871010588243149,5.259470867111102,0.070351426237694,-0.08309301161568412,0.15344443785337816,6,6,complete,2.4698270028019205,3.116147308781873,2.312907178073268,-0.6463203059799527,0.1569198247286523,-0.803240130708605,0.024623831392870953,0.6451947075807769,-0.2520886010516281,0.4177299379220197,-0.22746476965875723,complete
INDEPENDENT_BRIDGE,2019-05,2020-05,12,fuel,2019-06-10T21:59:00+00:00,0.029072694,2.669340463458103,-3.488372093023251,6.1577125564813535,0.1790212928945401,1.976078926719872,-24.459848631546915,26.435927558266787,0.06070305921879719,-0.6864823025934921,0.7471853618122892,12,12,complete,2.070281784682797,2.8624192059095166,1.3102901058919159,-0.7921374212267196,0.7599916787908811,-1.5521291000176007,0.5775873518313819,2.409104743121447,-2.359210400845112,0.6274816941077174,-1.7816230490137297,complete
INDEPENDENT_BRIDGE,2019-05,2019-11,6,administered,2019-06-10T21:59:00+00:00,0.15025241941471745,0.0,0.4,-0.4,-0.060100967765886984,0.14993753747345812,0.7988026594883566,-0.6488651220148985,0.02253786291220762,0.12020193553177397,-0.09766407261956635,6,6,complete,2.4698270028019205,3.116147308781873,2.5699465790236724,-0.6463203059799527,-0.10011957622175194,-0.5462007297582008,0.010023929542823195,0.29833523718839106,0.10937077119080543,0.4177299379220197,0.11939470073362862,complete
INDEPENDENT_BRIDGE,2019-05,2020-05,12,administered,2019-06-10T21:59:00+00:00,0.15025241941471745,0.1,0.2,-0.1,-0.015025241941471746,2.038598920081937,3.2857688254108934,-1.2471699053289564,0.3080174598001708,0.49583298406856763,-0.18781552426839684,12,12,complete,2.070281784682797,2.8624192059095166,2.2621507673685746,-0.7921374212267196,-0.19186898268577757,-0.600268438540942,0.03681370651687521,0.3603221983083807,0.2303457892824615,0.6274816941077174,0.2671594957993367,complete
INDEPENDENT_BRIDGE,2019-05,2019-11,6,alcohol_tobacco,2019-06-10T21:59:00+00:00,0.092144617,-0.0828143751614413,0.0,-0.0828143751614413,-0.007630898881345322,0.4370089366905297,-1.1712852909795402e-14,0.4370089366905417,0.040481256823805024,0.0005475042598185459,0.03993375256398648,6,6,complete,2.4698270028019205,3.116147308781873,2.429332715155093,-0.6463203059799527,0.0404942876468275,-0.6868145936267802,0.0016397873320240061,0.47171428601871923,-0.05562413542872355,0.4177299379220197,-0.05398434809669955,complete
INDEPENDENT_BRIDGE,2019-05,2020-05,12,alcohol_tobacco,2019-06-10T21:59:00+00:00,0.092144617,0.12036906490745512,2.948829141370335,-2.82846007646288,-0.26062737044546275,2.9300079355933804,5.631630852702608,-2.701622917109227,0.272950310148616,0.5349058375355278,-0.2619555273869118,12,12,complete,2.070281784682797,2.8624192059095166,2.336065419890144,-0.7921374212267196,-0.26578363520734705,-0.5263537860193725,0.07064094074403213,0.27704830805692743,0.27979244530675784,0.6274816941077174,0.35043338605078994,complete
INDEPENDENT_BRIDGE,2019-06,2019-12,6,core,2019-07-10T21:59:00+00:00,0.5513522221960248,0.12714063468645156,0.1,0.02714063468645156,0.014964049246185577,0.5273746550149153,0.9889160874323071,-0.4615414324173919,0.29202798081241,0.5513522221960248,-0.2593242413836147,6,6,complete,2.809857371439976,3.207547169811327,3.074284902289368,-0.397689798371351,-0.26442753084939197,-0.13326226752195902,0.06992191907110613,0.017758831945094176,0.07047642471244549,0.1581571757286458,0.14039834378355162,complete
INDEPENDENT_BRIDGE,2019-06,2020-06,12,core,2019-07-10T21:59:00+00:00,0.5513522221960248,0.1410620296537522,0.5,-0.3589379703462478,-0.19790124758093455,1.4221357465475815,3.5789593149763843,-2.1568235684288024,0.7859450152161354,1.9848679999056889,-1.1989229846895537,12,12,complete,1.9947275232784416,3.317972350230406,3.216455069722881,-1.3232448269519645,-1.2217275464444395,-0.10151728050752507,1.4926181977411501,0.010305758241643528,0.24805291607234103,1.7509768720551346,1.7406711138134912,complete
INDEPENDENT_BRIDGE,2019-06,2019-12,6,food,2019-07-10T21:59:00+00:00,0.177627679,0.3991805011932331,0.7266121707538709,-0.32743166956063774,-0.05816092749515103,1.344611965959131,1.361800436844056,-0.01718847088492481,0.23963843112577987,0.24484092874745217,-0.005202497621672297,6,6,complete,2.809857371439976,3.207547169811327,2.8143050094202806,-0.397689798371351,-0.004447637980304453,-0.39324216039104654,1.9781483603846675e-05,0.15463939670901758,0.003497997536024388,0.1581571757286458,0.0035177790196282144,complete
INDEPENDENT_BRIDGE,2019-06,2020-06,12,food,2019-07-10T21:59:00+00:00,0.177627679,0.014718555530698896,-0.5176876617773996,0.5324062173080985,0.09457008066560717,3.039803666466705,5.252653728713258,-2.2128500622465532,0.5423452030304744,0.9423522598943345,-0.4000070568638601,12,12,complete,1.9947275232784416,3.317972350230406,2.400446128887218,-1.3232448269519645,-0.40571860560877626,-0.9175262213431883,0.16460758693712974,0.8418543668523093,0.7445149182656955,1.7509768720551346,0.9091225052028253,complete
INDEPENDENT_BRIDGE,2019-06,2019-12,6,fuel,2019-07-10T21:59:00+00:00,0.029072694,-1.1627906976744151,-0.4854368932038833,-0.6773538044705318,-0.019692499887107605,-0.8452519553869697,-3.2632454028898077,2.4179934475028384,-0.024086830243103118,-0.09446326288697937,0.07037643264387627,6,6,complete,2.809857371439976,3.207547169811327,2.737602634719126,-0.397689798371351,0.07225473672085014,-0.46994453509220113,0.00522074697859937,0.22084786606302506,-0.06791143731297863,0.1581571757286458,-0.06269069033437927,complete
INDEPENDENT_BRIDGE,2019-06,2020-06,12,fuel,2019-07-10T21:59:00+00:00,0.029072694,2.085558302277124,3.1325301204819134,-1.0469718182047894,-0.03043829129729147,1.9219155800183874,-21.28099694596645,23.202912525984832,0.05908678914557248,-0.5926685059738064,0.6517552951193788,12,12,complete,1.9947275232784416,3.317972350230406,1.331838317723288,-1.3232448269519645,0.6628892055551536,-1.9861340325071182,0.4394220988415427,3.9447283950829863,-2.6331736218693944,1.7509768720551346,-2.193751523027852,complete
INDEPENDENT_BRIDGE,2019-06,2019-12,6,administered,2019-07-10T21:59:00+00:00,0.14980278780397527,0.0,0.2,-0.2,-0.029960557560795055,0.14993753747345812,0.7988026594883566,-0.6488651220148984,0.022470418170596293,0.11984223024318022,-0.09737181207258394,6,6,complete,2.809857371439976,3.207547169811327,2.9099953130110485,-0.397689798371351,-0.10013794157107236,-0.2975518568002786,0.010027607342091504,0.08853710748529352,0.05959246090126078,0.1581571757286458,0.06962006824335228,complete
INDEPENDENT_BRIDGE,2019-06,2020-06,12,administered,2019-07-10T21:59:00+00:00,0.14980278780397527,0.0,0.1,-0.1,-0.014980278780397527,2.038598920081937,3.185918592451941,-1.1473196723700039,0.30709571499814936,0.47936892097272094,-0.1722732059745716,12,12,complete,1.9947275232784416,3.317972350230406,2.170524651771983,-1.3232448269519645,-0.17579712849354134,-1.1474476984584232,0.030904630386574684,1.3166362206975326,0.40343602097102743,1.7509768720551346,0.434340651357602,complete
INDEPENDENT_BRIDGE,2019-06,2019-12,6,alcohol_tobacco,2019-07-10T21:59:00+00:00,0.092144617,-0.5158842570692518,-0.4456327985739805,-0.07025145849527126,-0.006473293736738166,-0.035890371449433134,0.17921151749813902,-0.21510188894757215,-0.002971735060595712,0.016972569678712753,-0.01994430473930847,6,6,complete,2.809857371439976,3.207547169811327,2.830462426116315,-0.397689798371351,-0.020605054676338774,-0.3770847436950122,0.00042456827821491037,0.14219290392753306,0.01553970352289784,0.1581571757286458,0.015964271801112734,complete
INDEPENDENT_BRIDGE,2019-06,2020-06,12,alcohol_tobacco,2019-07-10T21:59:00+00:00,0.092144617,-0.0443104061040811,2.948609941027791,-2.9929203471318724,-0.27578149909797345,3.212884977175668,9.163445583732106,-5.9505606065564365,0.2990842277178606,0.8640921002000579,-0.5650078724821974,12,12,complete,1.9947275232784416,3.317972350230406,2.569613087397129,-1.3232448269519645,-0.5748855641186874,-0.7483592628332771,0.33049341183206143,0.560041586268366,0.8604418739547072,1.7509768720551346,1.1909352857867685,complete
INDEPENDENT_BRIDGE,2019-07,2020-01,6,core,2019-08-11T21:59:00+00:00,0.5511366843062552,0.47223782562315436,0.8,-0.3277621743768457,-0.18064175802706336,1.2766133797739023,0.7906999670331862,0.4859134127407162,0.7055581786310412,0.4409093474450041,0.2646488311860371,6,6,complete,3.2960670627502178,3.6414565826330487,3.020459488366555,-0.34538951988283095,0.2756075743836628,-0.6209970942664937,0.07595953505764622,0.3856373910874285,-0.34230300570018224,0.11929392044489248,-0.26634347064253605,complete
INDEPENDENT_BRIDGE,2019-07,2020-07,12,core,2019-08-11T21:59:00+00:00,0.5511366843062552,0.47375997437409617,1.2,-0.7262400256259038,-0.4002575197339504,2.8296535450566287,3.7767833161869557,-0.9471297711303268,1.5630641438289363,2.0943194003637697,-0.5312552565348335,12,12,complete,2.6839367347957923,3.397612488521571,3.224164286726171,-0.7136757537257785,-0.5402275519303785,-0.1734482017954,0.29184580786468983,0.030084278706057798,0.18740299488531045,0.509333081456058,0.47924880275000026,complete
INDEPENDENT_BRIDGE,2019-07,2020-01,6,food,2019-08-11T21:59:00+00:00,0.177627679,1.107089539743361,2.3444544634806164,-1.2373649237372553,-0.21979025947946068,2.6750937517441855,4.229150249961526,-1.5540564982173406,0.4769307657956907,0.7587001359933053,-0.2817693701976147,6,6,complete,3.2960670627502178,3.6414565826330487,3.5842327828575167,-0.34538951988283095,-0.2881657201072989,-0.05722379977553205,0.08303948224495813,0.0032745632607501817,0.03297987493918416,0.11929392044489248,0.1160193571841423,complete
INDEPENDENT_BRIDGE,2019-07,2020-07,12,food,2019-08-11T21:59:00+00:00,0.177627679,-0.5934593086008938,-1.4744145706851675,0.8809552620842737,0.15648203850686623,2.7444676332402587,4.317217186520889,-1.572749553280631,0.49008700204300215,0.7778746241963476,-0.28778762215334575,12,12,complete,2.6839367347957923,3.397612488521571,2.976336669349881,-0.7136757537257785,-0.29239993455408886,-0.42127581917168966,0.08549772172723545,0.17747331581877818,0.24636204391004446,0.509333081456058,0.33185976563727987,complete
INDEPENDENT_BRIDGE,2019-07,2020-01,6,fuel,2019-08-11T21:59:00+00:00,0.029072694,-1.5298289223570793,0.7804878048780495,-2.310316727235129,-0.06716713125398836,-2.0806327921021883,-1.1549695279272947,-0.9256632641748941,-0.05967258545611947,-0.03333822339109033,-0.026334362065029128,6,6,complete,3.2960670627502178,3.6414565826330487,3.3226957600328766,-0.34538951988283095,-0.02662869728265882,-0.31876082260017213,0.0007090875189714812,0.10160846202473842,0.016976370901182588,0.11929392044489248,0.017685458420154065,complete
INDEPENDENT_BRIDGE,2019-07,2020-07,12,fuel,2019-08-11T21:59:00+00:00,0.029072694,-0.30580217020895195,4.439252336448618,-4.74505450665757,-0.13795151768537647,0.7178221784464679,-15.606638922539712,16.324461100986184,0.023564762973215823,-0.4251733248335128,0.44873808780672864,12,12,complete,2.6839367347957923,3.397612488521571,2.223787304888995,-0.7136757537257785,0.4601494299067972,-1.1738251836325757,0.21173749784355045,1.3778655617300501,-1.0802699781175424,0.509333081456058,-0.8685324802739921,complete
INDEPENDENT_BRIDGE,2019-07,2020-01,6,administered,2019-08-11T21:59:00+00:00,0.15001832569374482,1.5,1.5,0.0,0.0,1.5888112826834189,2.287663908863422,-0.6988526261800033,0.2400293211099917,0.3450421490956131,-0.10501282798562138,6,6,complete,3.2960670627502178,3.6414565826330487,3.4044821154796012,-0.34538951988283095,-0.10841505272938345,-0.2369744671534475,0.011753823658314995,0.05615689808266037,0.05138319870391712,0.11929392044489248,0.06313702236223212,complete
INDEPENDENT_BRIDGE,2019-07,2020-07,12,administered,2019-08-11T21:59:00+00:00,0.15001832569374482,0.05,0.1,-0.05,-0.0075009162846872415,2.038598920081937,3.2858686257602936,-1.2472697056783573,0.3075375676721769,0.49506047478935794,-0.18752290711718103,12,12,complete,2.6839367347957923,3.397612488521571,2.8765022298221115,-0.7136757537257785,-0.19256549502631914,-0.5211102586994594,0.03708146987473134,0.2715559017218175,0.20069570985950924,0.509333081456058,0.23777717973424056,complete
INDEPENDENT_BRIDGE,2019-07,2020-01,6,alcohol_tobacco,2019-08-11T21:59:00+00:00,0.092144617,2.3255735322844586,4.476275738585489,-2.1507022063010304,-0.19817563108066344,1.7636645320162663,5.007633798017593,-3.243969266001326,0.16518622656298698,0.47075773925087655,-0.30557151268788957,6,6,complete,3.2960670627502178,3.6414565826330487,3.6101126527420604,-0.34538951988283095,-0.3140455899918426,-0.03134392989098833,0.09862463259332452,0.0009824419410111918,0.019686845910556763,0.11929392044489248,0.1183114785038813,complete
INDEPENDENT_BRIDGE,2019-07,2020-07,12,alcohol_tobacco,2019-08-11T21:59:00+00:00,0.092144617,0.5006382609860527,0.4091653027823216,0.09147295820373108,0.008428740699539809,3.096851196412897,10.021215040453116,-6.9243638440402195,0.2884032750045492,0.9431149363684358,-0.6547116613638866,12,12,complete,2.6839367347957923,3.397612488521571,3.3548489856144093,-0.7136757537257785,-0.6709122508186169,-0.04276350290716158,0.45012324829850275,0.0018287171808908165,0.05738111597666448,0.509333081456058,0.5075043642751672,complete
INDEPENDENT_BRIDGE,2019-08,2020-02,6,core,2019-09-09T21:59:00+00:00,0.550495125585692,0.3388351707739379,0.7,-0.3611648292260621,-0.19881947802193606,1.3607588892023952,1.2884610744084046,0.07229781479399039,0.7513634627615682,0.7156436632613996,0.03571979950016857,6,6,complete,3.207095615716951,3.7278657968313067,3.1670896067996903,-0.5207701811143557,0.040006008917260694,-0.5607761900316164,0.0016004807494879422,0.3144699353063755,-0.044868834517984645,0.2712015815378788,-0.04326835376849669,complete
INDEPENDENT_BRIDGE,2019-08,2020-08,12,core,2019-09-09T21:59:00+00:00,0.550495125585692,0.31716058210498926,0.0,0.31716058210498926,0.17459535447671726,4.103687591861904,3.57698304991965,0.5267045419422546,2.265494857946424,1.9817824521084915,0.28371240583793256,12,12,complete,3.2729544736064695,3.3027522935779685,2.9754763164382307,-0.029797819971498996,0.2974781571682388,-0.3272759771397378,0.08849325399221138,0.10710956521277017,-0.19471490912992767,0.0008879100750538644,-0.10622165513771631,complete
