period,a6_01,a6_02,a6_03,a6_04,a6_05,a6_06,a6_07,a6_08,a6_09,a6_10,a6_11,a6_12,a6_13,a6_14,a6_15,a6_16,a6_17,a6_18,a6_19,a6_20,a6_21,a6_22,a6_23,a6_24,a6_25,a6_26,a6_27,a6_28,a6_29,a6_30,a6_31,a6_32,a6_33,a6_34,a6_35,a6_36,a6_37,a6_38,a6_39,a6_40,a6_41,a6_42,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66,a6_67,a6_68,a6_69,a6_70,a6_71,a6_72
2003-03,7.5,24.2,-0.7000000000000028,8.806502444918898,-7.5,25.0,-0.7000000000000011,0.0,2.3675570980960003,0.7000000000000002,7.6,61.40273639,11709.3525101489,2.692650780833068,-0.8230909607331136,-0.019759168981911115,2.085122897884114,-17.7,3.5999999999999996,-2.5,2.200000000000003,-1.9000000000000006,0.00026940278491149883,9.6,1176.4434889188296,-0.00040157855299294965,22.0,57.4129586965426,0.9000000000000004,1.2000000000000028,2.8706260292987977,42.0,2.8000000000000007,2.3999999999999986,-5.1,-1.8999999999999986,8.9,3.6,1.8000000000000007,2.4999999999999996,5.899999999999999,2.957480836101901,-16.0,-0.6999999999999997,0.0002851115614497246,0.01230339600475272,0.003524464153645823,0.0,0.004376374599798449,0.00292664294361343,0.010758957394695451,-0.016131753119901587,3.98072138733691,2.47577271189304,2.5,0.005098387064698784,0.005666643688575057,0.0010756180033819618,0.01842638238624872,29.3373328900189,0.016555912410609608,-0.017934318766177793,-0.061112958946910385,0.13503369885588243,115.81921639355092,131.80882519043132,-3.6138099236057704,-0.21455070240880045,2.83315078999196,2.47229680175537,-5.500000000000001,39.1
2003-04,21.7,32.5,1.1000000000000014,-3.7317950768253,0.9000000000000057,5.500000000000001,-1.1999999999999993,0.0,1.2153795580050009,0.2999999999999998,7.5,62.95787252,11980.6177974406,1.6935150688049028,-0.7891514006093976,-0.020206430316901683,1.8814158142015012,-18.1,9.4,2.399999999999999,2.3999999999999986,2.0999999999999996,-0.0023991220437009626,9.7,-1973.5585463616299,-0.008008774824172886,19.8,54.7136214057556,3.499999999999999,5.5,-0.4470433657114974,43.6,-13.900000000000002,9.0,8.6,2.1000000000000014,-9.299999999999999,-4.6,-1.4000000000000004,2.0999999999999996,-1.8999999999999986,0.12940087149650026,-14.800000000000002,-0.8000000000000003,-0.0037069143518326793,-0.011864788829915263,-0.006596039732167824,-0.03901203927501573,-0.004376374599798449,0.0030485625865805483,0.016340570696552707,-0.0015511694689406552,3.89428323081294,2.56447821912354,2.5,0.004810188163099305,0.006361747368594628,-0.005038261039231885,0.026487332913262662,24.541160529024495,0.058529204180671535,-0.03088444751111785,0.04109111841460633,-0.38766378273573737,116.02029295981775,141.4835038424249,4.30286261751032,-3.5650194128749995,2.73396594993978,2.57368942124938,-11.5,33.3
2003-05,12.8,23.8,-4.299999999999997,-5.2338387060902996,9.199999999999996,-8.8,-0.5,1.5,1.4674840381590002,-2.5,7.8,61.84312685,11831.9471148564,0.8441942950211817,-0.8516827283176365,-0.01989683363689064,1.80620763978541,-18.799999999999997,-4.5,4.399999999999999,-1.1000000000000014,0.40000000000000036,-0.0033073210275018634,9.7,791.4540393545494,-0.011718077693472766,10.1,52.8801211788734,-3.1999999999999993,-4.5,2.720171105101098,40.3,0.8000000000000007,-4.5,-11.3,2.5,-1.9,-3.0,1.0,3.2,0.6000000000000014,-4.165699704380501,-8.6,-0.8000000000000003,-0.001410469334061304,-0.0001386192705030713,-0.0025115784966303067,0.0,0.0,0.003653130275580164,0.014702014300638416,0.030349570239277562,3.7499888085907,2.44442007053248,2.5,0.018137400635334977,0.014513290292419434,-0.02076147147694485,0.011525149716725025,24.862567227400504,-0.0383257925509235,0.06183809820390396,0.013053774651744732,-0.3556101703761301,103.22543361805438,139.34845241311086,-6.04591988773624,2.3033060737187974,2.78432692250185,3.81422845721154,-24.0,31.5
2003-06,7.2,13.6,8.299999999999997,-0.5235916343625995,-0.10000000000000142,6.699999999999999,6.5,0.0,-3.481984347311201,0.7000000000000002,7.8,62.11304565,12646.6006193351,2.5046604137231414,-0.8491658710731851,-0.01989673604620769,1.592376546013085,-18.6,7.5,-2.099999999999998,0.6000000000000014,0.29999999999999893,0.0032538187993473855,9.8,-2204.0733711712,-0.006013290855200955,8.4,50.7625112553397,-1.7000000000000002,3.8999999999999986,3.9354734882429026,44.1,-2.299999999999999,-11.0,6.799999999999999,-3.7000000000000024,2.3,2.3999999999999995,-1.4000000000000004,3.5999999999999996,-3.4999999999999996,4.150779387596401,-4.1,-0.8999999999999999,-0.002698472123960016,-0.0002852663158012807,-0.003943322406023242,0.0,0.0,0.0009942344182989394,0.011029986454459212,-0.007025366128666416,3.38229910908868,2.27015330507626,2.25,-0.003753113045494416,-0.00046882726597896607,0.0008741584569129657,0.01574257428369208,27.021968213879603,0.01038336153034436,0.02548235172642599,-0.01563278209976815,-0.17606165360769932,120.59735946351427,136.68034791500276,1.2415372950802501,-3.8126947389862984,2.76586302392948,3.30341453503144,-30.099999999999998,33.1
2003-07,9.0,11.3,-4.600000000000001,2.2090399502940983,5.300000000000004,-0.8999999999999986,-4.200000000000001,0.10000000000000009,0.06233472913499938,-7.3,7.8,62.33227874,13304.5831816963,1.5983007948820882,-0.8508232872087444,-0.010137664311202776,1.3527562391467307,-19.3,1.8000000000000003,-0.9000000000000021,-1.2999999999999972,0.6000000000000014,0.000512370954179886,9.8,312.73756836170014,0.009931385678240132,9.2,50.562087808787,-1.9,-9.900000000000002,-3.3529539564301025,41.0,-1.700000000000001,-3.600000000000001,3.0,-0.09999999999999787,-5.3,-1.0999999999999996,-2.5999999999999996,1.5,6.100000000000001,-0.15115548499730025,1.5,-0.5,-0.001330617387918842,0.0052902975707143085,-0.0017337396370944447,0.0,0.0,0.003981840029740412,0.017406401441158,0.013015803976905547,3.92669937420911,2.21592987358469,2.25,-0.019668746557616856,-0.021238079426797007,0.00608102033724478,0.03497894440939575,27.8384841658807,0.031744544740015535,0.014093125658627415,-0.006172584154538807,-0.10361536540685057,130.49132080620143,151.39107681054742,-1.12233437908566,-1.4027235846515005,2.79156068077078,3.33752321962226,-33.5,34.9
2003-08,9.3,11.4,9.5,-3.8316647785893987,-3.3000000000000043,7.999999999999999,3.1000000000000014,-0.1000000000000001,5.612255073773202,1.1999999999999993,7.9,64.07005499,12715.7107478722,2.8410556984811475,-0.8731201758876925,-0.010034366680626808,1.2909233775839883,-16.0,7.1000000000000005,2.900000000000002,2.0,-0.7000000000000011,0.0020416858805054616,9.8,2384.2754335155905,0.0025216490145200735,11.7,51.2808384302303,-1.9,4.300000000000001,-1.8091686962870988,44.3,12.7,2.1000000000000014,7.000000000000001,0.1999999999999993,4.8,2.8,1.0,3.3999999999999995,-5.200000000000003,-2.7726154490989003,1.4,-0.10000000000000009,0.0028242506618569863,-0.00022663844779025099,0.0020143280113886775,0.0,0.0,0.0018195983312194863,0.013207030175708963,0.030474753105864588,4.10686938536931,2.03197541503407,2.0,-0.013964366155863495,-0.017501352218120658,-0.007504608241236,0.026308887494451483,27.8355086558119,0.0016835865605910882,0.033792097614822936,0.06725234975260408,-0.04065664252950185,128.55304243639162,138.48161999408057,1.4463908382791897,-0.7157971752247008,2.63896728387294,3.22818931746193,-30.899999999999995,35.8
2003-09,8.8,10.3,-3.3999999999999915,-2.7929221504314015,-4.699999999999996,0.19999999999999574,-5.300000000000001,1.5,-3.5313686156206003,6.9,8.1,64.31336336,13161.0973327676,0.5661482200574239,-0.9160565369032927,-0.009827969008170442,1.4063203832692812,-13.9,1.0,2.6999999999999993,0.5,2.5999999999999996,0.0017428721433701,9.8,1123.2139350002599,0.00046194888622276553,13.3,50.7848744819878,-0.9,6.5,1.1805621038188008,42.5,10.300000000000004,-4.900000000000002,-9.0,-0.8000000000000007,-7.2,-3.4000000000000004,1.3000000000000007,-11.6,10.200000000000003,11.62565188345415,0.6000000000000001,-0.10000000000000009,0.0015875539352041557,0.006335003127507122,0.003939014520479844,0.0,0.0,0.004947617050887584,0.02099969641515743,0.021887595529188245,4.16937929418255,1.9892293850756,2.0,0.007956885228884047,0.006796994231514475,-0.017314226891308238,0.008101383701115239,25.190071922418,-0.044586156060694826,0.013953661516041826,0.04591179490612296,0.0523935553967072,100.10926538985635,137.19355688977365,3.67480900892098,2.5209002508116996,2.68075060937694,2.98885414758018,-28.8,37.3
2003-10,34.7,17.2,-2.500000000000007,3.1425644777377997,-8.5,4.200000000000003,2.9000000000000004,0.20000000000000018,-2.146556678163101,-11.7,7.9,64.21715903,13392.7752426183,2.679278342066487,-0.8642616043977063,-0.01027519758348465,1.509120724649913,-12.5,1.0,2.8999999999999986,-1.800000000000004,0.40000000000000036,0.0002577133664081188,9.8,-345.7198349413202,-0.007862640994736034,10.7,53.2523886526709,5.7,2.5,-0.9910133771797014,43.0,0.09999999999999432,10.099999999999998,-2.0999999999999996,0.9000000000000021,-3.1999999999999993,-1.7999999999999992,-3.9000000000000004,-1.4,-8.900000000000006,-9.410446766841751,3.1,-0.2999999999999998,0.0015879116664621051,-2.9246071166610932e-05,0.000453194266144763,0.03727139479723185,-0.00439561147303813,0.00800391140966613,0.026972256312527046,0.0017714004380145754,4.41174794488133,2.02167846150137,2.0,0.015746549647533747,0.01528135831496158,0.0015358612467490929,0.03723168937855981,29.170043804950495,-0.11750970482217493,0.05012517196856692,0.044973042531522456,-0.007935485523401287,115.73630656658868,139.04030908598781,1.4205987372348001,-0.18177687271159826,2.67778871976007,2.95639079371247,-30.399999999999995,48.9
2003-11,11.0,30.9,12.500000000000005,10.820668717047901,9.600000000000001,7.700000000000003,0.29999999999999893,-0.1000000000000001,0.32261641918320016,2.0999999999999996,8.2,65.13050991,12859.0977650508,2.9272081801495085,-0.9202278983554031,-0.009965599872149025,1.9894827427120543,-10.5,3.0,2.200000000000003,1.3000000000000043,-0.09999999999999966,0.0020812150636757565,9.8,-4382.340414742959,0.005929072146003494,9.8,53.0206347772485,6.7,2.6000000000000014,2.0172644229655994,53.5,-3.5,-4.899999999999999,2.0999999999999996,1.8999999999999986,-2.3000000000000007,-1.6000000000000012,3.4000000000000004,2.3,-1.799999999999997,-2.1893324446839983,3.9,0.10000000000000009,0.005155880815407521,0.001365829459349932,0.0059639555660950805,0.0,0.0,0.008307078603122443,0.019630411677012568,-0.01775462471920479,4.66840827816327,2.01830670967653,2.0,0.0009824753803435726,0.0014851606676398177,0.033366339972266346,0.01380529578516132,29.8974702319801,0.013779275990277728,0.02415899450682879,0.02599602165549486,0.15136715787124322,102.15829671507464,133.98013927512613,-0.8341567374744496,2.498318014375098,2.68453257003849,3.02450731309403,-19.3,45.2
2003-12,31.5,26.5,-7.900000000000005,-5.3197618273378,4.699999999999996,1.0,-2.799999999999999,-0.1000000000000001,-2.1334959437629006,-3.0999999999999996,8.4,67.27106546,12516.4512307833,2.5956610672733484,-0.9455104972465809,-0.009759202544366338,2.621396532638034,-11.499999999999998,1.3999999999999986,-5.600000000000001,-0.30000000000000426,-0.8000000000000007,0.0005515693388211673,9.8,181.2409946273592,0.00580785543064765,10.2,51.5372979273912,-3.5999999999999996,-17.8,-2.6784443861361,43.2,-7.899999999999999,-0.5999999999999979,2.2,-1.0,0.5,0.7000000000000011,-2.8000000000000007,-1.5,0.9999999999999999,2.6126875825758997,8.0,0.8000000000000003,0.006595078625811546,-0.00029683607539521305,0.00661331795112563,0.0,0.0,0.00946177266196567,0.02462611797713742,0.005119049402577749,4.83713208263934,2.05259984352736,2.0,-0.0018572958151263916,-0.003633834912513123,-0.006089662342322556,0.030750978567192888,31.853218887420397,-0.006353048465191247,0.03868701856329748,0.006299352500410915,0.12937433642770868,112.3092343932982,138.33113676589232,-1.4261192759093406,1.6082522048204027,2.71949793011543,3.1244224613938,-16.2,46.6
2004-01,25.3,21.1,2.5,5.5407839879209035,-4.5,-4.100000000000001,-1.4000000000000004,-0.20000000000000018,-0.09947016102290007,-0.5,8.3,66.56605066,12469.436377118,3.257886163592791,-0.8939610895198333,-0.01013759844797589,3.331947966842776,-9.6,-15.6,0.5,1.5,3.000000000000001,0.0034073990771501528,9.8,3116.4727433545404,0.005148960922676145,11.7,52.8286759808067,-1.6000000000000005,-7.400000000000002,2.7869156352935995,43.6,1.4000000000000021,-4.800000000000001,-4.4,-2.1000000000000014,8.7,4.3999999999999995,-1.8000000000000007,2.1,2.6000000000000014,2.373967896185899,9.2,1.5,0.0036253624087310143,-0.00021450742130557686,0.003992388871449037,0.029186621086531694,0.04099819045058472,0.00779390947411617,0.019520856728748294,0.038958753970057505,4.80610347686324,2.08990762212181,2.0,-0.007664976903596354,-0.005614359856980222,-0.0016016319756957387,0.02999835879634638,31.583736735010405,-0.047391830434619475,0.045106417856816794,0.0028778115461500775,0.6817310623975192,122.3732586873134,138.64737618470684,-2.34719440559529,6.9306169555,2.95042037488216,2.86006849308943,-18.3,47.6
2004-02,21.5,17.8,-4.700000000000003,-6.790077347238601,-19.0,-7.200000000000003,5.300000000000001,-1.0999999999999999,1.7392492398114001,-8.0,8.7,68.65531015,12845.9933600383,2.9661289230112833,-0.9680939189084103,-0.00972480104039683,3.9310308964735956,-9.1,12.599999999999998,-1.1000000000000014,-0.19999999999999574,-1.0000000000000009,-5.860504619814577e-05,10.1,6458.23777136579,0.004336495952919142,11.4,50.4656501978204,-0.5999999999999996,5.0,-4.389015394101698,40.7,-2.6999999999999993,-10.7,0.8000000000000004,-10.7,9.7,1.4000000000000004,-5.399999999999999,-3.0000000000000004,6.199999999999996,1.8183367584923005,13.4,1.5,0.0029619313578512774,-0.0006787241845334084,0.002205710200190225,0.0,0.008421102396408475,0.006780315433980831,0.019213264715433023,0.026566375569393518,5.09573199352989,2.11340246706393,2.0,-0.0019796646386902594,-0.0009590196653306293,0.012490914655167273,0.01088531911772428,32.2001854206592,0.03589264257027702,0.04841666186358573,0.007154766429075643,0.07691418767201519,123.02816730291529,131.90010097623588,7.09945812853508,-7.1115899745182,2.77652101938545,3.22113107095812,-15.8,56.3
2004-03,13.7,25.4,-7.599999999999994,-6.381100435669905,13.100000000000001,-1.6999999999999957,-1.0,-1.7,-0.11705962151969906,2.3000000000000003,8.3,68.15754136,13555.6199588793,1.7251944028049055,-0.8679449915716599,-0.010137600511627293,3.927021136683627,-9.5,-7.099999999999999,-4.0,-0.6000000000000014,-2.5,0.002985303789142968,10.3,-7411.31467019593,0.006860451858943222,10.7,49.5195545103816,2.0999999999999996,7.300000000000001,1.789540167494298,36.7,10.5,13.1,1.2000000000000002,10.0,-4.3,-1.1000000000000005,5.399999999999999,-1.7999999999999998,-8.199999999999996,-1.1068221878547,18.7,1.9,0.004766761975513845,-0.000618217675707911,0.007032449098202775,-0.0016934805063328895,0.0,0.0102158422941151,0.02225341360017449,0.029119527865132395,4.79683497213174,2.11988658990882,2.0,-0.008307031674026355,-0.007981550859229358,0.00019403732285461217,0.013986379575484875,32.5051701398059,0.024131680763312513,-0.003119535829597897,0.06429221215799164,0.2744751342764442,93.93800133764124,131.89030732211597,3.2194138819484,6.2904045171482,2.8044634578955,2.98254672099209,-14.8,50.9
