period,headline_mm
2012-02,0.2
2012-03,0.2
2012-04,0.0
2012-05,0.2
2012-06,0.2
2012-07,-0.1
2012-08,-0.1
2012-09,-0.1
2012-10,0.2
2012-11,-0.2
2012-12,0.1
2013-01,1.3
2013-02,0.1
2013-03,0.1
2013-04,0.1
2013-05,-0.2
2013-06,0.4
2013-07,-0.2
2013-08,-0.2
2013-09,-0.4
2013-10,0.2
2013-11,-0.1
2013-12,0.4
2014-01,0.1
2014-02,0.2
2014-03,0.0
2014-04,0.0
2014-05,0.1
2014-06,0.0
2014-07,0.2
2014-08,-0.1
2014-09,-0.2
2014-10,0.2
2014-11,-0.2
2014-12,-0.1
2015-01,0.1
2015-02,0.0
2015-03,0.15576323987538387
2015-04,0.4665629860031162
2015-05,0.1547987616099311
2015-06,0.1545595054095683
2015-07,-0.15432098765431057
2015-08,-0.15455950540959051
2015-09,-0.1547987616098978
2015-10,0.0
2015-11,-0.46511627906976605
2015-12,0.0
2016-01,0.4672897196261738
2016-02,0.15503875968991832
2016-03,-0.1547987616098978
2016-04,0.6201550387596955
2016-05,-0.1540832049306773
2016-06,0.0
2016-07,0.4629629629629539
2016-08,-0.3072196620583556
2016-09,-0.1540832049306773
2016-10,0.30864197530864335
2016-11,0.3076923076923199
2016-12,0.30674846625766694
2017-01,0.7645259938837912
2017-02,0.4552352048558417
2017-03,0.0
2017-04,0.0
2017-05,0.1510574018126709
2017-06,0.0
2017-07,0.4524886877828038
2017-08,0.0
2017-09,-0.15015015015014122
2017-10,0.601503759398514
2017-11,0.0
2017-12,0.0
2018-01,0.7473841554558991
2018-02,-0.14836795252226587
2018-03,0.0
2018-04,0.2971768202080227
2018-05,0.4444444444444473
2018-06,0.4424778761061843
2018-07,0.1468428781204345
2018-08,0.0
2018-09,-0.14662756598241566
2018-10,0.2936857562408246
2018-11,-0.14641288433381305
2018-12,0.14662756598240456
2019-01,1.024890190336758
2019-02,0.28985507246377384
2019-03,0.14450867052022698
2019-04,0.0
2019-05,0.721500721500723
2019-06,0.14326647564470996
2019-07,0.42918454935620964
2019-08,0.0
2019-09,-0.42735042735042583
2019-10,0.42918454935620964
2019-11,0.2849002849002913
2019-12,0.14204545454543638
2020-01,1.4184397163120588
2020-02,0.2797202797202747
2020-03,0.0
2020-04,-0.2789400278940035
2020-05,0.41958041958041203
2020-06,0.5571030640668662
2020-07,0.5540166204986097
2020-08,-0.13774104683195176
2020-09,-0.4137931034482678
2020-10,0.13850415512464131
2020-11,0.0
2020-12,-0.2766251728907321
2021-01,1.386962552011095
2021-02,0.1367989056087593
2021-03,0.136612021857907
2021-04,0.5457025920873271
2021-05,0.27137042062415073
2021-06,0.5412719891745521
2021-07,0.9421265141319024
2021-08,0.6666666666666599
2021-09,0.26490066225166586
2021-10,1.0568031704095038
2021-11,0.13071895424836555
2021-12,0.3916449086162066
2022-01,4.421326397919367
2022-02,1.245330012453305
2022-03,1.7220172201722006
2022-04,1.6928657799274438
2022-05,1.7835909631391145
2022-06,1.6355140186915973
2022-07,1.379310344827589
2022-08,0.340136054421758
2022-09,0.9039548022598876
2022-10,-1.4557670772676334
2022-11,1.1363636363636465
2022-12,0.0
2023-01,6.067415730337089
2023-02,0.5296610169491567
2023-03,0.21074815595363283
2023-04,-0.2103049421661285
2023-05,0.31612223393044925
2023-06,0.31512605042016695
2023-07,0.41884816753927634
2023-08,0.2085505735140547
2023-09,-0.7284079084287076
2023-10,0.10482180293500676
2023-11,0.0
2023-12,-0.41884816753927634
2024-01,1.4721345951629994
2024-02,0.31088082901553626
2024-03,0.20661157024792765
2024-04,0.6185567010309256
2024-05,0.0
2024-06,-0.30737704918032405
2024-07,0.7194244604316502
2024-08,0.20408163265306367
2024-09,-0.3054989816700604
2024-10,0.20429009193052572
2024-11,0.10193679918450993
2024-12,-0.20366598778004397
2025-01,1.3265306122449028
2025-02,0.10070493454179541
2025-03,0.1006036217303663
2025-04,-0.10050251256280562
2025-05,0.5030181086519203
2025-06,0.30030030030030463
2025-07,0.39920159680637557
2025-08,0.09940357852884496
2025-09,-0.5958291956305928
2025-10,0.4995004995004937
2025-11,-0.29821073558647937
2025-12,-0.29910269192422456
2026-01,0.9000000000000119
2026-02,-0.09910802775026095
2026-03,0.5952380952380931
2026-04,0.4930966469427922
2026-05,0.09813542688910104
2026-06,-0.2941176470588225
2026-07,0.5899705014749124
2026-08,0.2932551319648091
