model,clock,threshold,sample,scope,considered_pairs,all_calls,calls_without_eligible_revision,n_pairs,n_reports,n_target_quarters,calls,revision_direction_matches,revision_confirmations,mature_calls,material_gains,material_losses,joint_successes,unconfirmed_calls,mean_abs_error_gain
DAMPED_P95_Q001_R16,report,0.5,reports_2024plus,first_call_episodes,4,4,2,2,1,2,2,2,1,2,0,2,0,1,-0.832678154073062
FOOD_NORM_REFIT_R24,cutoff,0.3,full,all_pairs,161,39,21,36,18,19,18,11,7,17,6,11,3,11,-0.26086940693935584
FOOD_NORM_REFIT_R24,cutoff,0.3,full,first_call_episodes,33,33,16,17,11,14,17,10,7,16,6,10,3,10,-0.2207235663754225
FOOD_NORM_REFIT_R24,cutoff,0.3,reports_2024plus,all_pairs,93,12,6,20,10,11,6,2,2,5,2,3,0,4,-0.10950280611667233
FOOD_NORM_REFIT_R24,cutoff,0.3,reports_2024plus,first_call_episodes,12,12,6,6,3,6,6,2,2,5,2,3,0,4,-0.10950280611667233
FOOD_NORM_REFIT_R24,cutoff,0.5,full,all_pairs,161,31,17,36,18,19,14,9,5,13,4,9,3,9,-0.33773782690847337
FOOD_NORM_REFIT_R24,cutoff,0.5,full,first_call_episodes,25,25,12,13,9,10,13,8,5,12,4,8,3,8,-0.2906157411539888
FOOD_NORM_REFIT_R24,cutoff,0.5,reports_2024plus,all_pairs,93,5,3,20,10,11,2,0,0,1,0,1,0,2,-0.5033258624244672
FOOD_NORM_REFIT_R24,cutoff,0.5,reports_2024plus,first_call_episodes,5,5,3,2,1,2,2,0,0,1,0,1,0,2,-0.5033258624244672
FOOD_NORM_REFIT_R24,report,0.3,full,all_pairs,161,38,18,36,18,19,20,16,10,20,7,13,3,10,-0.1606063743940608
FOOD_NORM_REFIT_R24,report,0.3,full,first_call_episodes,33,33,16,17,11,13,17,13,9,17,6,11,3,8,-0.1361125177107815
FOOD_NORM_REFIT_R24,report,0.3,reports_2024plus,all_pairs,93,12,6,20,10,11,6,4,3,6,2,4,0,3,-0.25192671900071045
FOOD_NORM_REFIT_R24,report,0.3,reports_2024plus,first_call_episodes,12,12,6,6,3,5,6,4,3,6,2,4,0,3,-0.25192671900071045
FOOD_NORM_REFIT_R24,report,0.5,full,all_pairs,161,27,13,36,18,19,14,12,7,14,4,10,3,7,-0.2291331993502555
FOOD_NORM_REFIT_R24,report,0.5,full,first_call_episodes,25,25,12,13,9,10,13,11,7,13,4,9,3,6,-0.177281687303176
FOOD_NORM_REFIT_R24,report,0.5,reports_2024plus,all_pairs,93,4,2,20,10,11,2,2,1,2,0,2,0,1,-0.7511547239311327
FOOD_NORM_REFIT_R24,report,0.5,reports_2024plus,first_call_episodes,4,4,2,2,1,2,2,2,1,2,0,2,0,1,-0.7511547239311327
FOOD_NORM_SHIFT_R24,cutoff,0.3,full,all_pairs,161,40,21,36,18,19,19,11,7,18,6,12,3,12,-0.25185729419800834
FOOD_NORM_SHIFT_R24,cutoff,0.3,full,first_call_episodes,34,34,16,18,11,14,18,10,7,17,6,11,3,11,-0.2134797546432801
FOOD_NORM_SHIFT_R24,cutoff,0.3,reports_2024plus,all_pairs,93,12,6,20,10,11,6,2,2,5,2,3,0,4,-0.10638878830267853
FOOD_NORM_SHIFT_R24,cutoff,0.3,reports_2024plus,first_call_episodes,12,12,6,6,3,6,6,2,2,5,2,3,0,4,-0.10638878830267853
FOOD_NORM_SHIFT_R24,cutoff,0.5,full,all_pairs,161,30,17,36,18,19,13,9,5,12,4,8,3,8,-0.3177747633588202
FOOD_NORM_SHIFT_R24,cutoff,0.5,full,first_call_episodes,24,24,12,12,9,9,12,8,5,11,4,7,3,7,-0.2644565176070412
FOOD_NORM_SHIFT_R24,cutoff,0.5,reports_2024plus,all_pairs,93,4,3,20,10,11,1,0,0,0,0,0,0,1,
FOOD_NORM_SHIFT_R24,cutoff,0.5,reports_2024plus,first_call_episodes,4,4,3,1,1,1,1,0,0,0,0,0,0,1,
FOOD_NORM_SHIFT_R24,report,0.3,full,all_pairs,161,40,18,36,18,19,22,17,11,22,7,14,3,11,-0.15250223430924378
FOOD_NORM_SHIFT_R24,report,0.3,full,first_call_episodes,35,35,16,19,12,14,19,14,10,19,6,12,3,9,-0.1298211716170389
FOOD_NORM_SHIFT_R24,report,0.3,reports_2024plus,all_pairs,93,13,6,20,10,11,7,5,4,7,2,4,0,3,-0.21849935178064825
FOOD_NORM_SHIFT_R24,report,0.3,reports_2024plus,first_call_episodes,13,13,6,7,4,6,7,5,4,7,2,4,0,3,-0.21849935178064825
FOOD_NORM_SHIFT_R24,report,0.5,full,all_pairs,161,28,14,36,18,19,14,12,7,14,4,10,3,7,-0.2240494199533863
FOOD_NORM_SHIFT_R24,report,0.5,full,first_call_episodes,26,26,13,13,9,10,13,11,7,13,4,9,3,6,-0.17172433943992457
FOOD_NORM_SHIFT_R24,report,0.5,reports_2024plus,all_pairs,93,5,3,20,10,11,2,2,1,2,0,2,0,1,-0.7417499041023669
FOOD_NORM_SHIFT_R24,report,0.5,reports_2024plus,first_call_episodes,5,5,3,2,1,2,2,2,1,2,0,2,0,1,-0.7417499041023669
FOOD_ROBUST_WINDOW_R24,cutoff,0.3,full,all_pairs,161,41,22,36,18,19,19,12,7,18,6,11,3,12,-0.28944177369052904
FOOD_ROBUST_WINDOW_R24,cutoff,0.3,full,first_call_episodes,34,34,16,18,12,15,18,11,7,17,6,10,3,11,-0.24470679344319812
FOOD_ROBUST_WINDOW_R24,cutoff,0.3,reports_2024plus,all_pairs,93,14,7,20,10,11,7,3,2,6,2,3,0,5,-0.11654700607734025
FOOD_ROBUST_WINDOW_R24,cutoff,0.3,reports_2024plus,first_call_episodes,13,13,6,7,4,7,7,3,2,6,2,3,0,5,-0.11654700607734025
FOOD_ROBUST_WINDOW_R24,cutoff,0.5,full,all_pairs,161,32,16,36,18,19,16,9,5,15,5,9,3,11,-0.32154893349268704
FOOD_ROBUST_WINDOW_R24,cutoff,0.5,full,first_call_episodes,26,26,11,15,10,12,15,8,5,14,5,8,3,10,-0.2695212546067966
FOOD_ROBUST_WINDOW_R24,cutoff,0.5,reports_2024plus,all_pairs,93,6,2,20,10,11,4,0,0,3,1,1,0,4,-0.1041880374749417
FOOD_ROBUST_WINDOW_R24,cutoff,0.5,reports_2024plus,first_call_episodes,6,6,2,4,2,4,4,0,0,3,1,1,0,4,-0.1041880374749417
FOOD_ROBUST_WINDOW_R24,report,0.3,full,all_pairs,161,42,19,36,18,19,23,18,11,22,7,13,3,12,-0.17063014901964538
FOOD_ROBUST_WINDOW_R24,report,0.3,full,first_call_episodes,34,34,14,20,14,16,20,15,10,19,6,11,3,10,-0.1384088027604059
FOOD_ROBUST_WINDOW_R24,report,0.3,reports_2024plus,all_pairs,93,15,6,20,10,11,9,6,4,8,2,4,0,5,-0.15544735271957408
FOOD_ROBUST_WINDOW_R24,report,0.3,reports_2024plus,first_call_episodes,14,14,5,9,6,8,9,6,4,8,2,4,0,5,-0.15544735271957408
FOOD_ROBUST_WINDOW_R24,report,0.5,full,all_pairs,161,28,13,36,18,19,15,11,6,15,5,9,3,9,-0.18952788623241024
FOOD_ROBUST_WINDOW_R24,report,0.5,full,first_call_episodes,26,26,12,14,10,11,14,10,6,14,5,8,3,8,-0.12807013254221428
FOOD_ROBUST_WINDOW_R24,report,0.5,reports_2024plus,all_pairs,93,5,2,20,10,11,3,1,0,3,1,1,0,3,-0.1355978082999599
FOOD_ROBUST_WINDOW_R24,report,0.5,reports_2024plus,first_call_episodes,5,5,2,3,2,3,3,1,0,3,1,1,0,3,-0.1355978082999599
FOOD_ZERO_DRIFT_R24,cutoff,0.3,full,all_pairs,161,48,23,36,18,19,25,14,9,21,6,14,5,16,-0.2576722782908069
FOOD_ZERO_DRIFT_R24,cutoff,0.3,full,first_call_episodes,37,37,13,24,14,19,24,13,8,21,6,14,5,16,-0.2576722782908069
FOOD_ZERO_DRIFT_R24,cutoff,0.3,reports_2024plus,all_pairs,93,20,8,20,10,11,12,6,5,8,2,6,2,7,-0.17306843267412944
FOOD_ZERO_DRIFT_R24,cutoff,0.3,reports_2024plus,first_call_episodes,14,14,3,11,6,11,11,5,4,8,2,6,2,7,-0.17306843267412944
FOOD_ZERO_DRIFT_R24,cutoff,0.5,full,all_pairs,161,38,19,36,18,19,19,12,7,16,5,10,4,12,-0.2937260497008663
FOOD_ZERO_DRIFT_R24,cutoff,0.5,full,first_call_episodes,32,32,13,19,12,14,19,12,7,16,5,10,4,12,-0.2937260497008663
FOOD_ZERO_DRIFT_R24,cutoff,0.5,reports_2024plus,all_pairs,93,11,5,20,10,11,6,4,3,3,1,2,1,3,-0.22434880416664993
FOOD_ZERO_DRIFT_R24,cutoff,0.5,reports_2024plus,first_call_episodes,10,10,4,6,4,6,6,4,3,3,1,2,1,3,-0.22434880416664993
FOOD_ZERO_DRIFT_R24,report,0.3,full,all_pairs,161,43,19,36,18,19,24,17,11,23,5,16,4,13,-0.22665087695236713
FOOD_ZERO_DRIFT_R24,report,0.3,full,first_call_episodes,35,35,14,21,14,17,21,15,10,20,5,14,4,11,-0.20571993715079007
FOOD_ZERO_DRIFT_R24,report,0.3,reports_2024plus,all_pairs,93,18,7,20,10,11,11,7,5,10,1,7,1,6,-0.37415985283963804
FOOD_ZERO_DRIFT_R24,report,0.3,reports_2024plus,first_call_episodes,14,14,5,9,6,9,9,6,4,8,1,6,1,5,-0.4006109280797603
FOOD_ZERO_DRIFT_R24,report,0.5,full,all_pairs,161,35,16,36,18,19,19,15,10,18,4,13,3,9,-0.24788578079037674
FOOD_ZERO_DRIFT_R24,report,0.5,full,first_call_episodes,33,33,15,18,12,14,18,14,10,17,4,12,3,8,-0.22941669006449636
FOOD_ZERO_DRIFT_R24,report,0.5,reports_2024plus,all_pairs,93,12,6,20,10,11,6,5,4,5,0,4,0,2,-0.5981144825437437
FOOD_ZERO_DRIFT_R24,report,0.5,reports_2024plus,first_call_episodes,12,12,6,6,4,6,6,5,4,5,0,4,0,2,-0.5981144825437437
PREV_CNB,cutoff,0.3,full,all_pairs,161,57,23,93,17,21,34,22,13,25,4,20,1,21,-1.6480197516508497
PREV_CNB,cutoff,0.3,full,first_call_episodes,46,46,18,28,10,19,28,19,11,19,3,15,1,17,-1.1270791002217142
PREV_CNB,cutoff,0.3,reports_2024plus,all_pairs,93,26,12,55,10,14,14,12,8,5,1,3,0,6,-0.24119030618395465
PREV_CNB,cutoff,0.3,reports_2024plus,first_call_episodes,25,25,11,14,4,11,14,12,8,5,1,3,0,6,-0.24119030618395465
PREV_CNB,cutoff,0.5,full,all_pairs,161,37,16,93,17,21,21,13,10,17,2,15,1,11,-2.3552290605008817
PREV_CNB,cutoff,0.5,full,first_call_episodes,28,28,13,15,9,12,15,10,8,11,1,10,1,7,-1.8411730128596646
PREV_CNB,cutoff,0.5,reports_2024plus,all_pairs,93,13,6,55,10,14,7,7,7,3,0,3,0,0,-0.5033620715138821
PREV_CNB,cutoff,0.5,reports_2024plus,first_call_episodes,13,13,6,7,4,6,7,7,7,3,0,3,0,0,-0.5033620715138821
PREV_CNB,report,0.3,full,all_pairs,161,57,23,93,17,21,34,22,13,25,4,20,1,21,-1.6480197516508497
PREV_CNB,report,0.3,full,first_call_episodes,46,46,18,28,10,19,28,19,11,19,3,15,1,17,-1.1270791002217142
PREV_CNB,report,0.3,reports_2024plus,all_pairs,93,26,12,55,10,14,14,12,8,5,1,3,0,6,-0.24119030618395465
PREV_CNB,report,0.3,reports_2024plus,first_call_episodes,25,25,11,14,4,11,14,12,8,5,1,3,0,6,-0.24119030618395465
PREV_CNB,report,0.5,full,all_pairs,161,37,16,93,17,21,21,13,10,17,2,15,1,11,-2.3552290605008817
PREV_CNB,report,0.5,full,first_call_episodes,28,28,13,15,9,12,15,10,8,11,1,10,1,7,-1.8411730128596646
PREV_CNB,report,0.5,reports_2024plus,all_pairs,93,13,6,55,10,14,7,7,7,3,0,3,0,0,-0.5033620715138821
PREV_CNB,report,0.5,reports_2024plus,first_call_episodes,13,13,6,7,4,6,7,7,7,3,0,3,0,0,-0.5033620715138821
RW_YY,cutoff,0.3,full,all_pairs,161,120,32,115,18,22,88,57,40,74,11,61,9,48,-5.2575457794578115
RW_YY,cutoff,0.3,full,first_call_episodes,53,53,14,39,10,22,39,30,19,28,7,19,6,20,-2.6923473419646724
RW_YY,cutoff,0.3,reports_2024plus,all_pairs,93,54,17,63,10,14,37,27,16,23,3,18,2,21,-1.3393260204057156
RW_YY,cutoff,0.3,reports_2024plus,first_call_episodes,36,36,11,25,7,13,25,20,11,14,3,9,2,14,-0.20751302742659666
RW_YY,cutoff,0.5,full,all_pairs,161,102,26,115,18,22,76,47,35,66,10,55,9,41,-5.871815332795774
RW_YY,cutoff,0.5,full,first_call_episodes,41,41,11,30,8,22,30,23,17,22,6,15,6,13,-3.390813888318604
RW_YY,cutoff,0.5,reports_2024plus,all_pairs,93,36,11,63,10,14,25,17,11,15,2,12,2,14,-1.9523948502649597
RW_YY,cutoff,0.5,reports_2024plus,first_call_episodes,24,24,8,16,5,12,16,13,9,8,2,5,2,7,-0.26467029399635267
RW_YY,report,0.3,full,all_pairs,161,130,37,115,18,22,93,57,38,74,11,62,10,55,-5.185374225996354
RW_YY,report,0.3,full,first_call_episodes,55,55,19,36,9,22,36,28,18,25,7,17,6,18,-2.9819719039542547
RW_YY,report,0.3,reports_2024plus,all_pairs,93,64,22,63,10,14,42,27,13,23,3,19,2,29,-1.2749768482546404
RW_YY,report,0.3,reports_2024plus,first_call_episodes,38,38,16,22,6,13,22,18,10,11,3,7,2,12,-0.2383706788907081
RW_YY,report,0.5,full,all_pairs,161,106,29,115,18,22,77,49,35,67,10,56,10,42,-5.698529985834635
RW_YY,report,0.5,full,first_call_episodes,43,43,13,30,8,20,30,25,17,24,6,17,6,13,-3.1372869716507927
RW_YY,report,0.5,reports_2024plus,all_pairs,93,41,15,63,10,14,26,19,10,16,2,13,2,16,-1.71301773981544
RW_YY,report,0.5,reports_2024plus,first_call_episodes,26,26,10,16,5,10,16,15,9,10,2,7,2,7,-0.33676671885604176
STABLE_LOCAL_CORE_R14B,cutoff,0.3,full,all_pairs,161,48,22,36,18,19,26,17,8,24,8,16,1,18,-0.8202088315761195
STABLE_LOCAL_CORE_R14B,cutoff,0.3,full,first_call_episodes,33,33,13,20,15,17,20,14,7,18,6,12,1,13,-0.6667780142339168
STABLE_LOCAL_CORE_R14B,cutoff,0.3,reports_2024plus,all_pairs,93,18,7,20,10,11,11,5,3,9,4,5,1,8,-0.04048770612345663
STABLE_LOCAL_CORE_R14B,cutoff,0.3,reports_2024plus,first_call_episodes,14,14,6,8,7,8,8,4,3,6,2,4,1,5,-0.07366857861089286
STABLE_LOCAL_CORE_R14B,cutoff,0.5,full,all_pairs,161,37,17,36,18,19,20,12,6,19,6,13,1,14,-1.0086278265404918
STABLE_LOCAL_CORE_R14B,cutoff,0.5,full,first_call_episodes,24,24,8,16,12,14,16,10,5,15,5,10,1,11,-0.7710717607364636
STABLE_LOCAL_CORE_R14B,cutoff,0.5,reports_2024plus,all_pairs,93,8,2,20,10,11,6,1,1,5,3,2,1,5,0.0635202198081735
STABLE_LOCAL_CORE_R14B,cutoff,0.5,reports_2024plus,first_call_episodes,6,6,1,5,4,5,5,1,1,4,2,2,1,4,0.03870589352316106
STABLE_LOCAL_CORE_R14B,report,0.3,full,all_pairs,161,39,18,36,18,19,21,16,7,20,7,12,1,14,-0.7839027613569847
STABLE_LOCAL_CORE_R14B,report,0.3,full,first_call_episodes,30,30,13,17,13,14,17,13,6,16,6,9,1,11,-0.5845572071500813
STABLE_LOCAL_CORE_R14B,report,0.3,reports_2024plus,all_pairs,93,12,5,20,10,11,7,4,1,6,4,2,1,6,0.07506697554060245
STABLE_LOCAL_CORE_R14B,report,0.3,reports_2024plus,first_call_episodes,10,10,4,6,5,6,6,3,1,5,3,2,1,5,0.006832870991013174
STABLE_LOCAL_CORE_R14B,report,0.5,full,all_pairs,161,34,16,36,18,19,18,13,7,18,6,11,1,11,-0.8744224302493367
STABLE_LOCAL_CORE_R14B,report,0.5,full,first_call_episodes,26,26,11,15,11,13,15,11,6,15,6,8,1,9,-0.5998817555640745
STABLE_LOCAL_CORE_R14B,report,0.5,reports_2024plus,all_pairs,93,7,3,20,10,11,4,1,1,4,3,1,1,3,0.09721333397381188
STABLE_LOCAL_CORE_R14B,report,0.5,reports_2024plus,first_call_episodes,6,6,2,4,3,4,4,1,1,4,3,1,1,3,0.09721333397381188
STATE_FAST_R15,cutoff,0.3,full,all_pairs,161,48,24,36,18,19,24,14,7,23,5,15,2,17,-0.36484142203391356
STATE_FAST_R15,cutoff,0.3,full,first_call_episodes,37,37,17,20,15,17,20,12,6,19,5,11,2,14,-0.28884004292957133
STATE_FAST_R15,cutoff,0.3,reports_2024plus,all_pairs,93,20,9,20,10,11,11,4,2,10,1,7,0,9,-0.3126401248147995
STATE_FAST_R15,cutoff,0.3,reports_2024plus,first_call_episodes,15,15,7,8,7,8,8,3,1,7,1,4,0,7,-0.20098276707573842
STATE_FAST_R15,cutoff,0.5,full,all_pairs,161,34,15,36,18,19,19,11,7,18,3,12,2,12,-0.4458093034334373
STATE_FAST_R15,cutoff,0.5,full,first_call_episodes,28,28,10,18,12,15,18,10,7,17,3,11,2,11,-0.4023939676059732
STATE_FAST_R15,cutoff,0.5,reports_2024plus,all_pairs,93,8,1,20,10,11,7,2,2,6,0,4,0,5,-0.40728746474112115
STATE_FAST_R15,cutoff,0.5,reports_2024plus,first_call_episodes,8,8,1,7,4,7,7,2,2,6,0,4,0,5,-0.40728746474112115
STATE_FAST_R15,report,0.3,full,all_pairs,161,44,19,36,18,19,25,18,10,23,6,15,3,15,-0.2737728065799545
STATE_FAST_R15,report,0.3,full,first_call_episodes,35,35,14,21,15,17,21,14,8,19,4,13,2,13,-0.2808826348156863
STATE_FAST_R15,report,0.3,reports_2024plus,all_pairs,93,16,6,20,10,11,10,6,3,8,1,5,0,7,-0.2604386966650312
STATE_FAST_R15,report,0.3,reports_2024plus,first_call_episodes,15,15,5,10,7,9,10,6,3,8,1,5,0,7,-0.2604386966650312
STATE_FAST_R15,report,0.5,full,all_pairs,161,34,14,36,18,19,20,14,9,20,4,14,3,11,-0.34443245603192085
STATE_FAST_R15,report,0.5,full,first_call_episodes,29,29,12,17,12,14,17,11,7,17,3,12,2,10,-0.3219435418344048
STATE_FAST_R15,report,0.5,reports_2024plus,all_pairs,93,8,2,20,10,11,6,3,2,6,0,4,0,4,-0.36996328716784843
STATE_FAST_R15,report,0.5,reports_2024plus,first_call_episodes,8,8,2,6,4,6,6,3,2,6,0,4,0,4,-0.36996328716784843
